#  source            novbest   vbest  veldev        Thu Jun 19 01:20:25 2014
  AGAL011.082-00.534       0   29.12    0.43
  AGAL011.094-00.106       0   28.55    0.46
  AGAL011.099+00.071       0   21.72   -1.00
  AGAL011.107-00.114       0   28.53    0.62
  AGAL011.109-00.397       0   -0.84    1.01
  AGAL011.114+00.051       0   21.71    0.00
  AGAL011.126-00.127       0   29.76    1.19
  AGAL011.304-00.059       0   31.66    0.35
  AGAL011.336+00.787       0   28.20    0.15
  AGAL011.344+00.796       0   28.32    0.62
  AGAL011.359+00.801       0   28.20    0.36
  AGAL011.361+00.781       0   29.16    0.75
  AGAL011.371+00.809       0   27.86    0.21
  AGAL011.381+00.811       0   26.53    1.04
  AGAL011.742-00.139       0   58.91    0.38
  AGAL011.756-00.149       0   59.73    0.77
  AGAL011.902-00.141       0   36.89    0.76
  AGAL011.917-00.612       0   36.38    2.19
  AGAL011.936-00.149       0   42.22    0.09
  AGAL011.936-00.616       0   38.48    2.55
  AGAL011.942-00.156       0   43.19    0.15
  AGAL012.189-00.129       0   26.34    0.09
  AGAL012.198-00.034       0   51.37    0.08
  AGAL012.201-00.119       0   27.59    0.31
  AGAL012.208-00.102       0   23.61    0.48
  AGAL012.214-00.119       0   27.97    0.58
  AGAL012.418+00.506       0   17.51    0.62
  AGAL012.496-00.222       0   35.63    0.07
  AGAL012.623-00.017       0   21.69    0.26
  AGAL012.661-00.166       0   53.95   -1.00
  AGAL012.679-00.181       0   56.67    1.57
  AGAL012.691-00.157       0   34.24    0.43
  AGAL012.719-00.217       0   34.17    0.44
  AGAL012.771+00.336       0   18.47    0.46
  AGAL012.776-00.211       0   35.22    0.33
  AGAL012.776-00.337       0   11.14    0.34
  AGAL012.781+00.351       0   17.96    0.28
  AGAL012.803-00.319       0   13.67    0.23
  AGAL012.804-00.199       0   34.98    1.21
  AGAL012.814-00.306       0   13.36    0.52
  AGAL012.818+00.322       0   20.16   -1.00
  AGAL012.831-00.207       0   35.52    0.64
  AGAL012.853-00.226       0   36.44    0.25
  AGAL012.856-00.209       0   35.76    0.64
  AGAL012.858-00.272       0   36.37    0.93
  AGAL012.863-00.244       0   36.22    0.31
  AGAL012.878-00.287       0   33.47    2.18
  AGAL012.883-00.254       0   35.57    0.77
  AGAL012.888+00.489       0   33.68    2.26
  AGAL012.889+00.516       0   34.86    0.43
  AGAL012.893-00.282       0   34.71    0.68
  AGAL012.899-00.241       0   37.49    1.36
  AGAL012.901+00.484       0   33.69    1.14
  AGAL012.904-00.031       0   57.43    0.95
  AGAL012.908-00.259       0   37.43    1.67
  AGAL012.914-00.336       0   36.60    1.01
  AGAL012.929-00.319       0   35.50    0.22
  AGAL012.998-00.357       0   15.52    1.16
  AGAL013.119-00.096       0   35.84    0.22
  AGAL013.131-00.152       0   44.93    0.17
  AGAL013.134-00.081       0   36.63    0.47
  AGAL013.169+00.077       0   49.68    0.56
  AGAL013.178+00.059       0   48.99    0.48
  AGAL013.188+00.027       0   49.48    0.15
  AGAL013.209-00.144       0   52.78    1.40
  AGAL013.213+00.039       0   51.71    0.26
  AGAL013.234-00.071       0   37.52    0.68
  AGAL013.243-00.086       0   36.39    0.35
  AGAL013.268-00.347       0   41.50    0.17
  AGAL013.276-00.334       0   40.89    0.30
  AGAL013.281-00.321       0   40.32    0.78
  AGAL013.299-00.326       0   40.25    2.43
  AGAL013.658-00.599       0   47.86    0.11
  AGAL013.872+00.281       0   49.18    0.32
  AGAL013.882-00.144       0   16.78    1.23
  AGAL013.891-00.121       0   16.40    1.05
  AGAL013.902-00.516       0   22.80    0.03
  AGAL013.921-00.502       0   23.07    0.53
  AGAL013.951-00.407       0   19.79    0.23
  AGAL013.971-00.414       0   20.08    0.31
  AGAL013.972-00.392       0   20.46    0.14
  AGAL013.992-00.121       0   40.50    0.51
  AGAL013.997-00.156       0   40.18    0.24
  AGAL014.001-00.109       0   40.08    0.82
  AGAL014.009-00.106       0   40.12    0.47
  AGAL014.011-00.176       0   41.56    0.39
  AGAL014.017-00.161       0   41.18    0.63
  AGAL014.019-00.134       0   41.15    0.25
  AGAL014.084-00.554       0   22.39    0.18
  AGAL014.101+00.086       0    9.16    0.46
  AGAL014.114-00.574       0   20.06    0.47
  AGAL014.131-00.522       0   21.46    0.21
  AGAL014.139-00.596       0   19.52    0.59
  AGAL014.142-00.509       0   21.41    0.13
  AGAL014.144-00.519       0   21.05    0.45
  AGAL014.169-00.502       0   20.74    0.21
  AGAL014.181-00.529       0   21.36    0.13
  AGAL014.192-00.166       0   37.65    0.15
  AGAL014.194-00.194       0   39.93    0.39
  AGAL014.197-00.214       0   39.68    0.29
  AGAL014.197-00.509       0   20.23    0.08
  AGAL014.204-00.207       0   39.38    0.17
  AGAL014.227-00.511       0   19.11    0.47
  AGAL014.231-00.176       0   36.97    1.04
  AGAL014.236-00.166       0   37.15    0.51
  AGAL014.246-00.071       0   62.00    0.98
  AGAL014.327-00.532       0   20.20    0.24
  AGAL014.331-00.499       1 -999.00   -1.00
  AGAL014.331-00.644       0   23.17    3.35
  AGAL014.427-00.096       0   41.12    1.43
  AGAL014.449-00.101       0   40.44    0.18
  AGAL014.449-00.161       0   40.72    0.53
  AGAL014.454-00.142       0   40.18    0.74
  AGAL014.462-00.109       0   40.38    0.34
  AGAL014.469-00.084       0   38.68    0.50
  AGAL014.469-00.101       0   39.35    0.47
  AGAL014.476-00.126       0   40.94    0.40
  AGAL014.492-00.139       0   41.14    0.78
  AGAL014.607+00.012       0   26.46    2.05
  AGAL014.617+00.332       0   27.13    0.16
  AGAL014.621-00.579       0   18.65    0.45
  AGAL014.626-00.562       0   17.71    0.69
  AGAL014.632+00.032       1 -999.00   -1.00
  AGAL014.632+00.307       0   25.87    0.28
  AGAL014.632-00.577       0   18.72    0.92
  AGAL014.686-00.222       0   37.23    1.70
  AGAL014.771-00.356       0   33.69    0.58
  AGAL014.776-00.457       0   22.87   -1.00
  AGAL014.777-00.334       0   33.04    0.08
  AGAL014.777-00.487       0   21.77    0.04
  AGAL014.851-00.990       0   22.40    0.26
  AGAL014.987-00.012       0   24.65    0.29
  AGAL015.006+00.009       0   24.27    0.14
  AGAL018.863-00.481       0   65.73    0.05
  AGAL018.876-00.489       0   65.60    0.09
  AGAL018.886-00.509       0   66.20    0.12
  AGAL018.888-00.474       0   66.11    0.12
  AGAL018.898-00.499       0   66.47    0.39
  AGAL018.898-00.509       0   66.35    0.18
  AGAL019.472+00.171       0   18.87    1.50
  AGAL019.486+00.149       0   22.75    0.39
  AGAL019.488+00.136       0   23.87    0.52
  AGAL019.504+00.137       0   22.81   -1.00
  AGAL284.231-00.366       0   -2.37    0.16
  AGAL284.246-00.351       0   -7.32    0.09
  AGAL284.252-00.337       0  -10.29    0.54
  AGAL287.574-00.911       0   -6.91    0.10
  AGAL299.597+00.171       0   -7.60   -1.00
  AGAL300.164-00.087       0  -39.47    0.09
  AGAL300.218-00.111       0  -40.31    0.17
  AGAL300.323-00.199       0  -37.52   -1.00
  AGAL300.341-00.214       0  -38.57    0.14
  AGAL300.381-00.287       0   31.62    0.02
  AGAL300.403+00.544       0  -34.79    0.60
  AGAL300.456-00.189       0   26.55    0.08
  AGAL300.491-00.176       0   27.89    0.43
  AGAL300.503-00.191       0    9.94    0.44
  AGAL300.504-00.176       0    8.55    0.01
  AGAL300.721+01.201       0  -43.47    0.13
  AGAL300.748+00.097       0  -36.85    0.01
  AGAL300.826+01.152       0  -43.51    0.42
  AGAL300.911+00.881       0  -41.16    0.31
  AGAL300.918+00.889       0  -40.41    0.13
  AGAL300.919+00.904       0  -41.71    0.09
  AGAL300.943+00.906       0  -41.10    0.51
  AGAL300.951+00.894       0  -40.18    0.21
  AGAL300.969+01.146       0  -43.27    0.64
  AGAL300.996+01.112       0  -42.17    0.09
  AGAL301.014+01.114       0  -42.18    0.28
  AGAL301.081+00.936       0  -39.04    0.15
  AGAL301.116+00.959       0  -40.86    0.21
  AGAL301.116+00.977       0  -40.70    0.39
  AGAL301.136-00.226       0  -39.60    0.15
  AGAL301.139+01.009       0  -40.93    0.15
  AGAL301.174+01.004       0  -41.50    0.07
  AGAL301.474-00.226       0  -26.06    0.60
  AGAL301.592-00.284       0  -34.21    0.02
  AGAL301.631-00.234       0  -37.68    0.25
  AGAL301.648-00.247       0  -37.55   -1.00
  AGAL301.668-00.246       0  -37.54   -1.00
  AGAL301.679+00.246       0  -38.35    0.47
  AGAL301.701+01.109       0  -39.61    0.29
  AGAL301.724+01.099       0  -39.53    0.12
  AGAL301.724+01.106       0  -39.64    0.09
  AGAL301.731+01.104       0  -39.46    0.17
  AGAL301.739+01.102       0  -39.51    0.13
  AGAL301.749+00.269       0  -37.36    0.16
  AGAL301.814+00.781       0  -37.60    0.13
  AGAL302.021+00.251       0  -46.26    0.25
  AGAL302.032-00.061       0  -34.71    0.12
  AGAL302.032+00.626       1 -999.00   -1.00
  AGAL302.149-00.949       0   31.70   -1.00
  AGAL302.159+00.061       0  -35.16    0.06
  AGAL302.391+00.281       0  -43.88    0.18
  AGAL302.439-00.119       0  -35.25    0.17
  AGAL302.449-00.096       0  -34.96    0.46
  AGAL302.454-00.741       0   35.57   -1.00
  AGAL302.486-00.031       0  -36.15    0.77
  AGAL302.491-00.766       0   31.43   -1.00
  AGAL303.118-00.972       0   25.89    0.72
  AGAL303.268+01.247       0  -30.62    0.08
  AGAL303.273+01.225       0  -30.67    0.19
  AGAL303.484-00.461       0   24.74    0.04
  AGAL303.536-00.597       0   19.76    0.04
  AGAL303.931-00.687       0   30.22    0.20
  AGAL303.999+00.279       0   31.97   -1.00
  AGAL304.021+00.292       0  -42.95   -1.00
  AGAL304.078+00.404       0  -42.58    0.25
  AGAL304.089+00.421       0  -41.70    0.06
  AGAL304.204+01.337       0  -43.45    0.09
  AGAL304.246-00.406       0  -22.60    0.29
  AGAL304.368-00.336       0   33.96   -1.00
  AGAL304.468-00.006       0  -19.52    0.23
  AGAL304.556+00.327       0  -42.44    0.02
  AGAL304.586+00.582       0  -22.51    0.32
  AGAL304.664-00.966       0   26.37    0.11
  AGAL304.672+00.257       0  -43.38    2.28
  AGAL304.708+01.314       0  -26.82    0.68
  AGAL304.712+00.601       0  -26.70    0.13
  AGAL304.791-00.872       0  -27.47    0.14
  AGAL304.796+00.581       0  -25.14   -1.00
  AGAL304.872+00.602       0  -34.95    0.07
  AGAL304.886+00.636       0  -36.66    0.33
  AGAL304.904+00.574       0  -35.22   -1.00
  AGAL304.921+00.544       0  -34.69    0.07
  AGAL304.922+00.522       0  -33.08    0.13
  AGAL304.932+00.546       0  -34.80    0.30
  AGAL305.094+00.251       0  -39.64    0.08
  AGAL305.137+00.069       0  -36.65    0.12
  AGAL305.144+00.207       0  -41.06   -1.00
  AGAL305.154+00.047       0  -36.33    0.06
  AGAL305.174+00.221       0  -41.14    0.33
  AGAL305.181+00.011       0  -32.42    2.51
  AGAL305.186-00.019       0  -32.61    0.61
  AGAL305.192-00.006       0  -34.24    0.75
  AGAL305.196+00.034       0  -36.53    0.13
  AGAL305.197+00.007       0  -32.96    0.38
  AGAL305.199+00.019       0  -34.26    2.52
  AGAL305.201+00.227       0  -38.74    0.73
  AGAL305.209+00.206       0  -41.69    0.36
  AGAL305.212-00.032       0  -29.09    1.50
  AGAL305.226+00.274       0  -39.26    0.30
  AGAL305.234+00.262       0  -38.74    0.13
  AGAL305.236-00.022       0  -28.99    0.33
  AGAL305.237+00.286       0  -39.57    0.27
  AGAL305.242-00.041       0  -31.34    0.18
  AGAL305.242+00.276       0  -39.17    0.28
  AGAL305.257+00.004       0  -31.37    0.18
  AGAL305.259+00.326       0  -39.02    0.11
  AGAL305.271-00.009       0  -32.73    0.28
  AGAL305.271-00.029       0  -32.43    0.41
  AGAL305.272+00.296       0  -38.28    0.20
  AGAL305.346+00.212       0  -40.13    0.06
  AGAL305.357+00.202       0  -37.81    2.93
  AGAL305.361+00.186       0  -38.57    0.67
  AGAL305.367+00.212       0  -34.40    0.27
  AGAL305.381+00.241       0  -38.49    0.41
  AGAL305.476-00.096       1 -999.00   -1.00
  AGAL305.509+00.367       0  -37.63    1.02
  AGAL305.512+00.334       0  -39.74    1.49
  AGAL305.512+00.349       0  -38.60    0.67
  AGAL305.521+00.361       0  -37.27    0.18
  AGAL305.536-00.019       0  -39.23    0.07
  AGAL305.539+00.339       0  -34.57    0.28
  AGAL305.549+00.004       0  -37.74    0.29
  AGAL305.554-00.011       0  -36.98    0.23
  AGAL305.562+00.014       0  -39.34    0.10
  AGAL305.574-00.342       0  -45.93    0.16
  AGAL305.581+00.037       0  -37.65    0.06
  AGAL305.589+00.462       1 -999.00   -1.00
  AGAL305.604-00.689       1 -999.00   -1.00
  AGAL305.616-00.344       0  -32.28    0.11
  AGAL305.627-00.666       0  -21.13    0.60
  AGAL305.777-00.249       0  -29.86    0.27
  AGAL305.794-00.096       0  -40.89    0.30
  AGAL305.799-00.244       0  -32.70    0.41
  AGAL305.822-00.114       0  -42.22    0.65
  AGAL305.887+00.016       0  -33.98    0.02
  AGAL305.924+00.032       0  -33.28    0.30
  AGAL306.339-00.309       1 -999.00   -1.00
  AGAL306.343-00.301       1 -999.00   -1.00
  AGAL306.344-00.326       1 -999.00   -1.00
  AGAL307.378-00.944       0   30.48    0.22
  AGAL307.561-00.587       0  -33.87    2.28
  AGAL307.611-00.292       0  -36.70    0.06
  AGAL307.616-00.259       0  -36.68    0.20
  AGAL307.629-00.316       0  -36.39    0.08
  AGAL307.756+00.352       0  -44.56    0.13
  AGAL307.806-00.456       0  -13.91    0.03
  AGAL308.057-00.397       0  -12.69    0.15
  AGAL308.076-00.411       0  -11.23    0.10
  AGAL308.124-00.334       0  -47.38    0.25
  AGAL308.399-00.176       0  -24.47    0.22
  AGAL308.626+00.646       0  -46.67    0.06
  AGAL308.646+00.647       0  -47.37    0.60
  AGAL308.652-00.507       0   -2.99    0.29
  AGAL308.674+00.539       0  -44.89    0.18
  AGAL308.689+00.527       0  -46.61    0.16
  AGAL308.736+00.779       1 -999.00   -1.00
  AGAL308.744+00.532       0  -47.25    0.21
  AGAL308.754+00.547       0  -47.44    0.08
  AGAL308.757+00.536       0  -47.28    0.09
  AGAL308.791+00.171       0  -50.37    0.06
  AGAL308.917+00.122       0  -50.52    0.23
  AGAL309.116+00.137       0  -42.57    0.10
  AGAL309.118-00.204       0  -12.14    0.12
  AGAL309.146-00.389       0  -41.71    0.20
  AGAL309.154-00.349       0  -41.43    0.42
  AGAL309.169-00.344       0  -42.52    0.13
  AGAL309.173-00.327       0  -41.56    0.19
  AGAL309.179-00.031       0  -15.52    0.23
  AGAL309.221-00.462       0  -40.31    0.17
  AGAL309.236-00.457       0  -41.08    0.02
  AGAL309.384-00.134       0  -50.27    0.36
  AGAL309.421-00.621       0  -42.66    1.43
  AGAL309.534-00.741       0  -52.80    1.89
  AGAL309.891+00.397       0  -56.98    0.00
  AGAL309.901+00.231       0  -60.44    1.04
  AGAL309.911+00.324       0  -59.60    0.44
  AGAL309.921+00.477       0  -58.14    0.23
  AGAL309.971+00.301       0  -58.84    0.20
  AGAL309.981+00.546       0  -41.48    0.62
  AGAL309.991+00.507       0  -41.58    0.42
  AGAL310.006+00.496       1 -999.00   -1.00
  AGAL310.014+00.387       0  -41.92    2.44
  AGAL310.078-00.229       0  -52.46    0.27
  AGAL310.144+00.759       0  -55.33    0.36
  AGAL310.146+00.776       0  -55.63    0.15
  AGAL310.176-00.116       0    7.88    0.94
  AGAL310.374-00.304       0  -52.50    0.18
  AGAL310.879+00.004       0  -58.14    0.73
  AGAL310.902-00.381       0   28.19    0.05
  AGAL311.044+00.687       0  -50.55    0.23
  AGAL311.177-00.072       0  -39.04    0.14
  AGAL311.426+00.367       0  -35.80    0.34
  AGAL311.449+00.379       0  -31.58    0.29
  AGAL311.466+00.372       0  -58.86    0.43
  AGAL311.481+00.361       0  -59.32    0.32
  AGAL311.489+00.419       0  -58.94    0.34
  AGAL311.492+00.404       0  -59.23    0.65
  AGAL311.512-00.454       0  -50.65    0.18
  AGAL311.534+00.319       0  -49.78    0.48
  AGAL311.556+00.331       0  -49.85    1.78
  AGAL311.567+00.319       0  -47.90    0.47
  AGAL311.579+00.306       0  -48.00    0.90
  AGAL311.626+00.289       0  -54.72   -1.00
  AGAL311.627+00.266       0  -57.37    0.59
  AGAL311.639+00.299       1 -999.00   -1.00
  AGAL311.642-00.381       0   34.82    0.19
  AGAL311.756+00.082       0  -43.98    0.20
  AGAL311.834+00.074       0  -46.62   -1.00
  AGAL311.899+00.084       0  -50.81    2.24
  AGAL311.904+00.187       1 -999.00   -1.00
  AGAL311.924+00.224       0  -49.43    0.26
  AGAL311.931+00.207       0  -46.56    0.37
  AGAL311.934+00.229       0  -49.56    0.08
  AGAL311.947+00.142       0  -41.86    0.32
  AGAL311.979-00.954       0  -41.52    2.03
  AGAL312.071+00.081       0  -44.25    1.22
  AGAL312.076+00.064       0  -43.92    0.92
  AGAL312.091+00.074       0  -43.39    0.18
  AGAL312.096+00.277       0  -50.98    0.44
  AGAL312.106+00.281       0  -51.10    1.07
  AGAL312.108+00.309       0  -48.47    1.37
  AGAL312.109+00.262       0  -50.79    0.14
  AGAL312.113+00.276       0  -50.72    0.14
  AGAL312.329-00.087       0  -50.92    0.17
  AGAL312.383-00.416       0  -25.19    0.13
  AGAL312.411-01.051       0  -43.35    0.08
  AGAL312.598+00.044       0  -63.44    0.25
  AGAL313.458+00.191       0   -3.98    1.43
  AGAL313.468+00.191       0   -6.39    0.07
  AGAL313.576+00.324       0  -46.44    0.40
  AGAL313.576-01.154       0  -49.59    0.14
  AGAL313.706-00.191       0  -42.15    0.54
  AGAL313.711-00.174       0  -45.83    0.35
  AGAL313.766-00.862       0  -51.27    0.73
  AGAL313.992-00.086       0   -7.02    0.48
  AGAL314.216+00.299       0  -60.98    0.02
  AGAL314.219+00.271       0  -60.70    0.06
  AGAL314.237+00.417       0  -65.16    0.03
  AGAL314.257+00.414       0  -62.51    0.19
  AGAL314.262+00.072       0  -52.02    0.65
  AGAL314.264+00.091       0  -51.95    0.43
  AGAL314.276+00.097       0  -51.15    0.37
  AGAL314.296+00.101       0  -50.31    0.64
  AGAL314.319+00.111       0  -47.29    2.61
  AGAL314.907-01.157       0  -40.72    0.20
  AGAL314.992+00.094       0  -56.04    0.30
  AGAL315.329-00.232       0   12.04    0.94
  AGAL315.799-00.379       0  -61.97    0.15
  AGAL316.084-00.674       0  -39.26    0.45
  AGAL316.139-00.506       0  -60.44    0.67
  AGAL316.361-00.362       0   -1.02    0.39
  AGAL316.369-00.371       0   -2.71    0.01
  AGAL316.381-00.379       0   -3.13    0.39
  AGAL316.412-00.309       0   -3.85   -1.00
  AGAL316.451-00.654       0  -43.53    0.33
  AGAL316.528-00.576       0  -44.28    0.02
  AGAL316.541-00.021       0  -42.46    0.16
  AGAL316.588-00.811       0  -45.37    0.17
  AGAL316.641-00.087       1 -999.00   -1.00
  AGAL316.719+00.076       0  -39.07    0.61
  AGAL316.752-00.012       0  -39.77    0.37
  AGAL316.759-00.032       0  -39.96    0.47
  AGAL316.764-00.012       0  -39.22    0.60
  AGAL316.768-00.026       0  -39.52    0.76
  AGAL316.769-00.002       0  -38.88    0.55
  AGAL316.778-00.096       0  -36.94    0.18
  AGAL316.786-00.037       0  -38.78    0.62
  AGAL316.799-00.056       0  -39.61    0.69
  AGAL316.811-00.059       0  -38.77    2.16
  AGAL316.939+00.302       0  -41.42    0.04
  AGAL316.959+00.302       0  -40.88    0.30
  AGAL317.046+00.274       0  -40.56    0.07
  AGAL317.061+00.261       0  -40.19    0.15
  AGAL317.287+00.194       0  -40.71    0.13
  AGAL317.339+00.106       0  -43.35    0.48
  AGAL317.366+00.127       0  -43.48    1.09
  AGAL317.387+00.121       0  -40.71    0.53
  AGAL317.407+00.109       0  -40.38    0.35
  AGAL317.429-00.561       0   27.50   -1.00
  AGAL317.432-00.374       0  -38.92    0.55
  AGAL317.441-00.374       0  -38.47    0.11
  AGAL317.464-00.404       0  -43.29    0.08
  AGAL317.466-00.067       0  -35.36    2.24
  AGAL317.699+00.124       0  -42.56    1.11
  AGAL317.701+00.109       0  -42.88    0.69
  AGAL317.712+00.092       0  -43.23    0.76
  AGAL317.867-00.151       0  -40.27    0.30
  AGAL317.867+00.151       0    1.07   -1.00
  AGAL317.877+00.126       0    1.10    0.14
  AGAL317.879-00.254       0  -36.57    1.62
  AGAL317.879-00.261       0  -36.46    0.91
  AGAL317.887-00.252       0  -36.41    1.02
  AGAL317.889-00.059       0   17.94    0.09
  AGAL317.932-00.201       0  -36.46    0.24
  AGAL318.039+00.086       0  -50.47    0.21
  AGAL318.049+00.086       0  -50.02    1.68
  AGAL318.721-00.756       0  -35.35    0.23
  AGAL318.724-00.224       1 -999.00   -1.00
  AGAL318.776-00.154       0  -37.35    0.19
  AGAL318.779-00.137       0  -37.23    0.55
  AGAL318.783-00.174       0  -47.18    0.54
  AGAL318.914-00.164       0  -20.74    1.32
  AGAL318.948-00.197       0  -34.69    0.44
  AGAL319.088+00.459       0  -35.33   -1.00
  AGAL319.161-00.422       0  -20.02    0.64
  AGAL319.179-00.409       0  -26.86    0.57
  AGAL319.399-00.012       0  -11.83    0.10
  AGAL319.872+00.787       0  -41.58    0.60
  AGAL319.899+00.791       0  -43.42    0.53
  AGAL320.126-00.506       0   -9.17    0.44
  AGAL320.132+00.779       0  -37.88    0.20
  AGAL320.141+00.812       0  -37.40    0.12
  AGAL320.142+00.782       0  -37.32    0.15
  AGAL320.154+00.789       0  -36.96    0.53
  AGAL320.162+00.911       0  -42.37    0.28
  AGAL320.169+00.824       0  -39.84    0.58
  AGAL320.192+00.847       0  -40.36    0.27
  AGAL320.194+00.876       0  -42.64    0.30
  AGAL320.201+00.859       0  -41.22    0.15
  AGAL320.224+00.871       0  -40.60    0.13
  AGAL320.232-00.284       0  -66.23    0.19
  AGAL320.244-00.562       0  -51.96    0.06
  AGAL320.246-00.296       0  -66.52    0.47
  AGAL320.247+00.404       0  -32.95    0.26
  AGAL320.249+00.444       0  -32.07   -1.00
  AGAL320.264-00.301       0  -63.33    0.60
  AGAL320.274-00.331       0  -65.23    0.11
  AGAL320.277-00.322       0  -65.30    0.12
  AGAL320.286-00.309       0  -65.54    0.35
  AGAL320.316-00.191       0  -10.39    0.23
  AGAL320.319-00.176       0   -9.93    0.93
  AGAL320.322-00.194       0   -9.82    1.00
  AGAL320.329-00.307       0  -65.76    0.11
  AGAL320.337-00.164       0   -5.52    0.78
  AGAL320.347-00.222       0   -6.41    0.30
  AGAL320.349-00.174       0   -6.06    0.52
  AGAL320.361-00.281       0  -66.85    0.30
  AGAL320.367-00.282       0  -66.73   -1.00
  AGAL320.374+00.167       0   -3.55    0.13
  AGAL320.382+00.177       0   -2.22    0.59
  AGAL320.414+00.116       0   -5.99    0.30
  AGAL320.424+00.089       0   -6.05    0.19
  AGAL320.427+00.102       0   -5.65    0.14
  AGAL320.434+00.114       0   -6.15    0.07
  AGAL320.596-00.196       0  -52.81    0.47
  AGAL320.649+00.261       0  -56.04   -1.00
  AGAL320.676+00.244       0  -61.21    0.51
  AGAL320.779+00.244       0   -7.34    0.29
  AGAL320.791+00.262       0   -7.50    0.09
  AGAL320.791+00.717       1 -999.00   -1.00
  AGAL320.869-00.372       1 -999.00   -1.00
  AGAL320.871-00.386       0  -45.24    0.42
  AGAL320.881-00.397       0  -45.30    0.04
  AGAL320.891-00.412       0  -44.42    0.11
  AGAL321.010-00.479       0  -60.23    0.10
  AGAL321.029-00.482       0  -60.49    0.12
  AGAL321.053-00.517       0  -61.66   -1.00
  AGAL321.054-00.507       0  -61.76    0.60
  AGAL321.069-00.514       0  -60.87    0.41
  AGAL321.126-00.266       0   15.67    0.20
  AGAL321.148-00.531       0  -63.00    0.11
  AGAL321.148-00.544       0  -60.31    0.02
  AGAL321.193+01.312       0  -39.85    0.45
  AGAL321.379-00.301       0  -57.78    0.16
  AGAL321.651-00.022       0  -29.79   -1.00
  AGAL321.703+01.171       0  -40.17    0.30
  AGAL321.708+00.059       0  -32.79    0.18
  AGAL321.719+01.176       0  -41.19    1.75
  AGAL321.724+00.062       0  -32.05    0.12
  AGAL321.738-00.664       0  -71.03    0.45
  AGAL321.756+00.031       0  -32.54    0.20
  AGAL321.896-00.002       0  -32.15    0.26
  AGAL321.904-00.016       0  -31.79    0.31
  AGAL321.926-00.017       0  -32.30    0.14
  AGAL321.934-00.006       0  -32.97    0.62
  AGAL321.953+00.011       0  -31.76    0.11
  AGAL322.136+00.641       0  -56.68    0.24
  AGAL322.158+00.636       0  -56.41    2.47
  AGAL322.164+00.622       0  -54.39    0.61
  AGAL322.359+00.534       1 -999.00   -1.00
  AGAL322.382+00.532       0  -53.98    0.32
  AGAL322.521+00.636       0  -55.48    0.13
  AGAL322.704-00.331       0  -15.63    0.36
  AGAL322.897+00.006       0  -27.54    0.58
  AGAL322.931+01.392       0  -40.29    1.67
  AGAL323.171+00.139       0  -66.15    0.38
  AGAL323.192+00.154       0  -65.63    0.08
  AGAL323.444+00.096       0  -65.71    0.11
  AGAL323.459-00.079       0  -68.28    0.15
  AGAL323.727-00.279       0  -49.12    1.77
  AGAL323.741-00.264       0  -49.04    0.74
  AGAL323.794-00.397       1 -999.00   -1.00
  AGAL323.799+00.017       0  -58.85    0.38
  AGAL323.801+00.004       0  -58.88    0.18
  AGAL323.816+00.001       0  -58.83   -1.00
  AGAL323.819+00.027       0  -58.75    0.18
  AGAL323.959+00.052       0  -57.60    0.51
  AGAL323.984+00.071       0  -57.82    0.29
  AGAL324.094-00.114       0  -50.28    0.49
  AGAL324.113+00.436       0  -51.93    0.22
  AGAL324.161+00.229       0  -83.03    0.11
  AGAL324.161+00.264       0  -84.72    0.05
  AGAL324.186+00.406       0  -54.00    0.21
  AGAL324.201+00.121       0  -88.30    0.22
  AGAL324.393-00.412       0  -61.28    0.05
  AGAL324.718+00.341       0  -52.47    0.22
  AGAL324.923-00.569       0  -74.35    0.82
  AGAL325.124+00.026       0  -61.23    0.06
  AGAL325.124+00.034       0  -61.33    0.07
  AGAL325.194-00.084       0  -78.51   -1.00
  AGAL325.514+00.414       0  -46.38    0.49
  AGAL326.267-00.486       0  -60.36    0.12
  AGAL326.282-00.592       0  -61.59    0.18
  AGAL326.294-00.382       0  -71.68    0.38
  AGAL326.322-00.394       0  -72.53    0.21
  AGAL326.341+00.504       0  -95.01    0.72
  AGAL326.391+00.937       0  -41.46    0.16
  AGAL326.407+00.927       0  -42.09    1.87
  AGAL326.409+00.897       0  -41.19    0.13
  AGAL326.432+00.916       0  -41.87    0.08
  AGAL326.446+00.907       0  -41.48    0.61
  AGAL326.449-00.749       0  -66.17    0.27
  AGAL326.472-00.377       0  -54.60    0.24
  AGAL326.472+00.889       0  -40.30    0.77
  AGAL326.474+00.702       0  -41.00    0.43
  AGAL326.476+00.911       0  -40.66    0.39
  AGAL326.491+00.882       0  -39.92    0.89
  AGAL326.494-00.224       0  -66.14    0.08
  AGAL326.494+00.682       0  -41.34    0.06
  AGAL326.544+00.169       0  -74.74    0.15
  AGAL326.566+00.124       0  -74.27    0.16
  AGAL326.567+00.197       0  -76.37    0.20
  AGAL326.607+00.799       0  -37.37    0.15
  AGAL326.626+00.834       0  -38.30    0.27
  AGAL326.627+00.611       0  -40.11    0.60
  AGAL326.632+00.532       0  -39.09    0.10
  AGAL326.634+00.764       0  -37.52    0.31
  AGAL326.641+00.612       0  -39.48    0.29
  AGAL326.647+00.749       0  -37.65    0.16
  AGAL326.652+00.619       0  -38.97    0.47
  AGAL326.654+00.487       0  -41.46    0.38
  AGAL326.657+00.594       0  -40.76    1.33
  AGAL326.661+00.519       0  -39.46    0.21
